FRAME;ANGLE;CENTER X;CENTER Y;WIDTH;HEIGHT;
1700;166.4;358.749;313.172;74.5928;99.0043;
1701;166.364;357.405;312.47;74.8282;99.8824;
1702;165.665;356.061;311.92;75.8852;100.936;
1703;165.942;355.099;311.701;76.0944;101.835;
1704;165.676;353.51;311.489;76.7051;101.875;
1705;165.398;352.19;310.81;78.0912;102.489;
1706;164.634;350.49;310.471;78.5102;103.228;
1707;165.433;348.902;309.922;78.6673;102.908;
1708;165.517;347.33;309.331;78.6976;102.206;
1709;165.268;345.639;308.565;80.3119;102.594;
1710;164.25;344.078;308.29;80.6979;102.181;
1711;164.292;342.527;307.657;81.64;102.653;
1712;163.625;340.609;307.195;82.6381;103.14;
1713;162.944;338.86;306.466;83.0487;103.153;
1714;162.515;337.1;305.725;83.2795;103.148;
1715;162.645;335.261;305.115;83.0992;103.673;
1716;162.364;333.279;304.2;84.1363;104.051;
1717;161.09;331.587;303.435;84.154;103.281;
1718;160.989;329.917;302.562;84.7005;103.586;
1719;159.933;328.387;301.775;85.2577;103.342;
1720;160.989;326.956;300.753;85.9464;103.947;
1721;160.762;325.203;299.437;86.6906;103.662;
1722;162.13;322.905;298.319;86.5969;103.946;
1723;161.163;320.5;296.955;87.1169;104.282;
1724;159.853;318.5;296.468;86.9654;105.151;
1725;158.331;316.81;295.26;88.255;104.868;
1726;157.337;314.824;294.858;89.4586;105.096;
1727;156.142;312.673;293.829;89.8033;105.842;
1728;155.216;310.424;293.048;90.7871;106.197;
1729;155.15;306.387;291.128;92.3892;107.411;
1730;155.218;304.297;290.119;92.3936;107.418;
1731;153.278;302.327;289.22;92.9314;107.347;
1732;152.417;299.802;288.087;92.5048;107.485;
1733;151.081;297.803;287.047;93.0713;107.222;
1734;153.236;295.801;286.297;94.074;107.262;
1735;152.174;293.703;285.481;94.7242;107.261;
1736;153.713;291.436;285.235;95.0682;107.598;
1737;152.546;289.083;284.47;95.341;107.311;
1738;149.533;286.707;283.725;95.7599;108.326;
1739;147.528;284.589;282.621;95.8716;108.527;
1740;146.045;282.636;280.99;95.9993;108.93;
1741;142.669;278.877;278.825;97.3316;108.269;
1742;138.999;276.959;277.938;97.7129;109.313;
1743;137.984;274.955;277.155;97.8021;108.742;
1744;137.179;273.247;276.423;97.9671;109.916;
1745;137.693;271.24;275.517;98.6616;109.967;
1746;136.038;269.154;274.439;97.672;110.805;
1747;135.811;267.27;273.778;97.9364;111.883;
1748;134.953;264.721;273.02;99.2051;112.27;
1749;132.157;262.619;271.818;100.571;112.438;
1750;132.426;260.542;271.166;101.214;112.556;
1751;131.028;256.793;270.109;102.499;113.537;
1752;130.658;254.872;269.381;102.354;113.792;
1753;130.231;252.955;268.561;102.78;114.967;
1754;130.033;250.501;267.963;102.383;114.733;
1755;127.63;248.373;267.224;102.724;114.007;
1756;126.758;246.382;266.512;103.147;114.046;
1757;123.617;244.62;265.515;103.433;113.479;
1758;120.869;242.599;264.26;103.961;113.622;
1759;120.578;240.755;263.758;104.574;114.148;
1760;120.536;238.714;262.905;104.424;114.165;
1761;117.928;236.78;262.369;105.374;115.001;
1762;118.465;234.957;261.985;105.452;115.796;
1763;117.916;233.244;261.317;106.082;115.914;
1764;113.876;231.535;261.017;106.051;115.846;
1765;110.235;229.72;260.565;106.074;115.813;
1766;108.712;227.398;260.019;106.896;116.488;
1767;106.376;225.836;259.606;107.043;116.474;
1768;106.686;224.019;259.145;106.924;116.779;
1769;104.591;222.017;258.899;106.975;116.152;
1770;107.093;218.971;258.227;107.608;116.629;
1771;109.166;217.41;258.021;108.03;117.385;
1772;109.097;215.93;257.806;108.669;118.223;
1773;108.177;214.332;257.711;109.484;118.54;
1774;105.593;212.877;257.633;109.206;118.572;
1775;103.038;207.486;257.702;109.205;118.744;
1776;102.468;204.801;257.573;108.854;118.894;
1777;101.715;203.573;257.136;108.696;118.858;
1778;100.126;202.437;256.788;108.731;118.661;
1779;99.8346;200.412;256.228;108.726;118.368;
1780;101.331;199.516;256.011;108.403;118.189;
1781;99.629;198.819;255.419;108.229;118.079;
1782;100.654;197.947;255.321;108.146;117.872;
1783;100.349;197.174;254.762;108.394;118.181;
1784;100.645;196.308;254.135;108.205;118.448;
1785;97.8227;195.595;253.766;108.069;118.352;
1786;98.773;194.73;253.334;107.814;118.414;
1787;100.211;193.663;252.497;107.825;118.694;
1788;98.786;192.578;252.087;108.261;118.955;
1789;97.6726;191.524;251.431;108.004;119.674;
1790;96.316;190.504;250.856;107.989;119.525;
1791;95.4864;189.776;250.634;107.557;119.772;
1792;95.5624;188.757;250.26;107.265;119.55;
1793;94.8902;186.546;249.023;107.454;119.822;
1794;94.917;185.606;246.636;105.97;118.497;
1795;95.2879;185.301;246.162;106.002;118.228;
1796;94.2343;184.811;245.245;105.739;118.143;
1797;95.3852;184.363;244.488;105.981;118.341;
1798;95.7122;183.561;243.808;105.39;118.722;
1799;96.2363;182.991;243.542;104.942;118.125;
1800;93.8568;182.011;243.226;104.554;118.055;
1801;93.6002;181.259;242.815;104.553;118.076;
1802;91.2283;180.714;242.336;104.595;118.036;
1803;89.8883;179.553;240.868;104.594;118.456;
1804;90.604;179.233;240.413;104.904;119.114;
1805;91.6549;178.344;240.128;104.777;119.544;
1806;91.8627;177.905;240.079;104.653;119.569;
1807;91.7541;177.102;240.12;105.285;119.805;
1808;90.445;176.483;240.063;104.763;119.419;
1809;91.4049;175.78;240.162;105.073;119.219;
1810;90.1968;175.285;239.934;104.932;119.32;
1811;90.6954;174.486;239.761;104.479;119.112;
1812;89.8512;173.808;239.921;104.553;119.205;
1813;89.5076;173.328;239.558;104.879;118.902;
1814;89.3399;173.319;239.719;104.229;118.476;
1815;88.8453;172.64;239.263;104.947;118.643;
1816;87.4642;172.39;239.003;104.95;118.412;
1817;88.0458;172.15;238.542;104.852;118.666;
1818;88.2991;172.209;238.419;104.748;118.923;
1819;88.0883;172.287;238.469;104.818;118.425;
1820;89.6448;172.296;238.315;105.293;118.026;
1821;88.7681;172.252;238.367;105.106;118.341;
1822;88.605;172.252;238.085;104.883;118.504;
1823;88.1902;172.441;237.715;104.904;117.847;
1824;88.6383;172.257;237.673;104.462;118.138;
1825;89.387;172.313;237.318;104.676;118.568;
1826;89.4352;172.342;237.132;104.744;118.532;
1827;88.8214;172.409;237.126;104.501;118.52;
1828;88.0924;172.515;236.845;104.684;118.593;
1829;88.3152;172.692;236.891;104.309;118.618;
1830;87.5376;172.733;236.878;104.29;118.55;
1831;89.8984;172.476;236.964;104.299;117.949;
1832;88.9076;172.763;236.972;104.32;118.152;
1833;89.7757;173;237.038;105.132;118.53;
1834;89.3879;172.114;237.923;104.154;118.514;
1835;85.7231;168.902;241.959;105.89;118.568;
1836;85.7886;169.296;242.274;105.716;118.292;
1837;84.3199;169.424;242.731;105.91;118.173;
1838;85.2843;169.821;243.269;105.821;118.419;
1839;84.5584;170.12;243.67;105.82;118.389;
1840;84.547;170.544;244.288;106.18;118.863;
1841;83.4326;171.204;245.193;105.913;119.154;
1842;84.9723;171.353;245.477;106.058;119.286;
1843;84.5892;171.742;246.065;106.457;119.039;
1844;86.1445;171.944;246.439;106.21;119.113;
1845;85.225;172.218;246.96;106.13;119.083;
1846;85.7408;172.273;247.28;106.494;119.278;
1847;85.421;172.378;248.023;106.69;118.806;
1848;85.2097;172.637;248.681;106.878;118.733;
1849;84.6614;172.611;249.335;106.662;118.923;
1850;84.9802;172.665;250.208;106.519;119.15;
1851;84.7928;172.674;250.628;106.66;119.482;
1852;84.7882;172.992;251.012;106.763;119.492;
1853;84.4102;173.141;251.372;106.648;119.556;
1854;84.2522;173.281;251.398;106.311;119.391;
1855;83.8749;173.102;251.814;106.653;119.412;
1856;84.6583;173.304;252.456;106.657;119.56;
1857;84.3435;173.916;254.362;107.015;119.708;
1858;83.334;176.372;260.393;108.368;120.358;
1859;89.0476;177.518;263.129;109.772;119.662;
1860;88.2236;177.087;264.052;109.674;119.941;
1861;88.3454;177.333;264.881;110.215;120.206;
1862;89.3552;177.624;265.474;109.655;119.942;
1863;88.0422;177.697;266.185;110.222;120.073;
1864;88.2075;178.193;267.375;109.99;120.144;
1865;88.2977;178.479;267.904;110.315;120.361;
1866;87.0095;178.548;268.391;110.344;119.881;
1867;86.7016;178.838;269.08;110.572;120.138;
1868;87.4109;178.93;269.428;110.865;120.315;
1869;86.6072;178.935;269.966;110.868;120.14;
1870;87.5966;179.077;270.125;110.833;120.067;
1871;87.1963;179.084;270.797;111.29;119.946;
1872;86.7992;179.217;271.011;111.052;119.987;
1873;86.1235;179.13;271.206;111.282;120.373;
1874;85.9265;179.5;271.482;111.257;120.069;
1875;87.0524;179.763;272.065;111.42;120.029;
1876;84.5351;179.808;272.588;111.218;119.523;
1877;85.6573;179.906;273.177;111.595;119.775;
1878;84.3756;180.067;273.534;111.885;119.768;
1879;85.4334;180.231;273.783;111.89;119.873;
1880;84.1571;180.316;273.878;111.608;119.669;
1881;83.575;180.498;274.369;111.82;119.534;
1882;85.5274;180.205;274.977;112.434;119.704;
1883;85.0805;177.878;277.359;112.461;120.894;
1884;84.8009;176.753;279.261;112.735;120.183;
1885;83.371;176.602;279.359;112.592;120.254;
1886;85.069;176.629;279.773;112.349;120.432;
1887;84.7495;176.665;279.79;112.326;120.406;
1888;85.0272;176.774;280.154;112.616;120.619;
1889;84.3505;177.07;280.314;112.428;119.962;
1890;83.7182;177.172;280.576;112.685;119.663;
1891;84.8623;177.613;280.696;112.876;119.763;
1892;83.6238;178.113;280.931;112.893;119.223;
1893;83.549;178.628;281.209;113.114;119.352;
1894;84.6262;179.099;281.492;113.302;118.963;
1895;83.0475;179.841;281.805;112.942;119.219;
1896;82.2012;180.426;282.118;113.514;119.185;
1897;85.5652;181.07;282.415;113.749;119.87;
1898;87.6926;182.069;282.67;114.363;119.664;
1899;87.3109;182.529;283.017;114.225;119.566;
1900;89.4348;183.226;283.513;114.369;119.841;
1901;85.4569;184.017;284.315;114.467;120.175;
1902;86.1372;184.633;284.7;114.563;120.478;
1903;85.8272;185.5;285.468;115.051;120.618;
1904;83.645;186.154;285.866;114.892;120.616;
1905;85.7214;187.325;286.507;115.028;120.728;
1906;85.5113;190.13;287.807;115.599;121.159;
1907;88.7745;191.686;288.688;115.77;121.32;
1908;88.9406;193.178;289.34;116.295;121.036;
1909;92.288;194.649;289.886;116.508;121.021;
1910;91.4479;196.342;290.307;116.937;121.302;
1911;94.0945;198.18;290.773;116.402;121.463;
1912;100.948;199.652;291.451;116.47;121.726;
1913;102.744;203.519;293.231;116.704;122.876;
1914;103.994;204.682;293.892;116.845;122.526;
1915;100.956;206.151;294.514;116.789;121.949;
1916;101.556;207.409;294.873;117.107;121.174;
1917;104.691;208.87;295.205;117.294;120.369;
1918;97.1512;210.686;295.546;117.843;119.849;
1919;106.219;212.021;296.19;117.922;120.045;
1920;105.258;213.697;296.657;118.368;120.578;
1921;101.54;215.498;297.138;118.41;120.238;
1922;109.674;217.421;297.335;118.747;120.082;
1923;111.886;219.597;297.883;118.754;120.087;
1924;123.269;221.744;298.206;118.855;120.212;
1925;126.683;223.303;299.023;118.308;120.465;
1926;126.383;225.206;299.619;118.761;120.346;
1927;134.161;227.427;300.346;118.504;120.891;
1928;130.639;231.695;301.921;117.457;120.78;
1929;135.742;233.708;302.546;117.254;121.314;
1930;137.054;235.81;303.396;117.486;121.666;
1931;141.199;238.026;304.108;117.384;121.337;
1932;140.242;239.876;304.57;116.679;121.802;
1933;141.425;242.11;305.533;116.602;122.368;
1934;143.374;245.776;307.309;117.177;121.463;
1935;156.685;251.946;310.606;117.49;120.675;
1936;152.187;254.514;312.281;117.224;121.035;
1937;155.246;255.994;313.408;117.171;121.291;
1938;159.751;257.707;314.755;117.045;121.745;
1939;165.883;259.313;315.829;117.201;122.047;
1940;166.855;260.504;316.516;116.948;121.628;
1941;166.897;261.772;317.344;116.804;121.341;
1942;166.244;263.098;317.834;116.414;121.538;
1943;165.752;264.241;318.464;116.298;121.199;
1944;165.33;265.749;319.351;116.102;121.362;
1945;165.61;266.99;319.703;115.377;121.924;
1946;168.365;268.614;320.368;114.804;121.6;
1947;169.663;270.492;320.968;115.393;121.738;
1948;167.57;271.927;321.591;115.025;121.694;
1949;169.111;273.852;321.975;114.794;121.69;
1950;168.676;275.723;322.759;113.304;120.867;
1951;168.416;277.594;323.224;112.84;120.591;
1952;169.016;279.059;323.349;111.555;120.444;
1953;169.168;280.615;323.914;110.333;120.442;
1954;172.043;282.36;324.543;109.652;120.085;
1955;171.999;284.12;325.187;109.55;120.137;
1956;172.24;285.596;325.845;109.178;121.029;
1957;173.299;287.229;326.577;109.609;120.67;
1958;172.66;288.865;326.95;109.416;121.17;
1959;170.957;290.355;327.177;109.129;120.312;
1960;172.23;292.54;327.466;108.072;121.14;
1961;170.911;294.243;327.725;108.085;121.544;
1962;171.545;296.056;327.723;107.795;121.124;
1963;170.436;297.598;328.058;106.998;120.622;
1964;170.242;299.278;328.752;107.153;120.095;
1965;172.173;301.256;329.462;106.4;119.649;
1966;172.684;303.004;330.137;105.995;119.622;
1967;174.471;304.54;330.374;105.752;120.174;
1968;175.665;305.881;330.065;105.52;120.472;
1969;176.408;307.407;330.085;105.108;120.595;
1970;176.459;308.819;330.254;104.209;120.531;
1971;176.963;310.652;330.605;104.354;120.494;
1972;176.416;316.703;331.063;103.898;119.517;
1973;175.567;322.884;331.397;101.247;118.659;
1974;174.192;324.994;331.261;100.4;118.674;
1975;174.353;326.433;331.216;99.3634;119.003;
1976;173.853;327.957;331.257;98.7016;118.76;
1977;174.292;329.439;331.432;97.8846;119.233;
1978;173.619;330.138;331.73;98.0136;119.163;
1979;172.789;330.948;332.213;97.7664;119.681;
1980;173.36;331.833;332.62;97.6383;119.739;
1981;173.187;332.521;332.747;97.6065;119.8;
1982;174.022;333.487;332.817;97.4016;119.891;
1983;173.701;334.163;332.98;97.2766;119.721;
1984;173.079;335.062;333.514;96.8236;119.889;
1985;173.589;336.131;333.68;96.4451;120.373;
1986;173.791;336.93;334.053;95.9579;120.178;
1987;174.175;337.83;334.576;96.1527;120.355;
1988;174.616;338.917;334.891;96.2082;120.283;
1989;174.119;340.018;335.014;96.0196;120.311;
1990;173.904;340.933;335.381;95.2956;120.417;
1991;174.714;341.897;335.876;95.096;120.336;
1992;174.794;342.783;336.382;95.2293;120.348;
1993;174.867;343.755;336.562;95.7361;120.89;
1994;175.053;344.66;337.313;95.28;120.212;
1995;174.999;346.272;338.588;95.0137;120.958;
1996;175.745;352.087;340.578;93.3659;120.946;
1997;176.032;356.845;342.023;91.0672;119.498;
1998;176.419;358.55;341.928;90.7956;119.66;
1999;176.649;358.865;342.234;91.0837;119.322;
2000;176.723;359.526;342.818;90.6814;119.866;
